43,Walking with you,Novelbright,98387,https://open.spotify.com/track/7tGDXCPLpAScEwmqab9YZd,0.422,0.969,7,-0.824,1,0.0591,0.00585,0,0.533,0.496,92.524, 'audio_features',7tGDXCPLpAScEwmqab9YZd', 'spotify:track:7tGDXCPLpAScEwmqab9YZd',https://api.spotify.com/v1/tracks/7tGDXCPLpAScEwmqab9YZd',https://api.spotify.com/v1/audio-analysis/7tGDXCPLpAScEwmqab9YZd',223187,4
68,怪獣の花唄,Vaundy,51543,https://open.spotify.com/track/4W29WmnGN1FlufURaBt8yw,0.425,0.939,2,-3.498,1,0.054,0.00361,0,0.331,0.638,150.015, 'audio_features',4W29WmnGN1FlufURaBt8yw', 'spotify:track:4W29WmnGN1FlufURaBt8yw',https://api.spotify.com/v1/tracks/4W29WmnGN1FlufURaBt8yw',https://api.spotify.com/v1/audio-analysis/4W29WmnGN1FlufURaBt8yw',224806,4
90,分かってないよ,WurtS,40280,https://open.spotify.com/track/5wosJVYKzl3g7XElM98m23,0.429,0.919,2,-4.087,1,0.0681,0.000219,0.000143,0.347,0.527,149.971, 'audio_features',5wosJVYKzl3g7XElM98m23', 'spotify:track:5wosJVYKzl3g7XElM98m23',https://api.spotify.com/v1/tracks/5wosJVYKzl3g7XElM98m23',https://api.spotify.com/v1/audio-analysis/5wosJVYKzl3g7XElM98m23',209038,4
167,ヘビースモーク,にしな,26997,https://open.spotify.com/track/2RYRnaB7ekhnBpRFl3nZdG,0.435,0.631,10,-4.725,1,0.0301,0.00381,0.000367,0.297,0.496,137.959, 'audio_features',2RYRnaB7ekhnBpRFl3nZdG', 'spotify:track:2RYRnaB7ekhnBpRFl3nZdG',https://api.spotify.com/v1/tracks/2RYRnaB7ekhnBpRFl3nZdG',https://api.spotify.com/v1/audio-analysis/2RYRnaB7ekhnBpRFl3nZdG',302142,4
50,恋人ごっこ,Macaroni Empitsu,92506,https://open.spotify.com/track/2SihT7AVMiI2VtaAyVIcnO,0.438,0.646,1,-5.301,1,0.0361,0.124,0,0.0603,0.745,102.033, 'audio_features',2SihT7AVMiI2VtaAyVIcnO', 'spotify:track:2SihT7AVMiI2VtaAyVIcnO',https://api.spotify.com/v1/tracks/2SihT7AVMiI2VtaAyVIcnO',https://api.spotify.com/v1/audio-analysis/2SihT7AVMiI2VtaAyVIcnO',200219,4
118,僕のこと,Mrs. GREEN APPLE,34626,https://open.spotify.com/track/0tnhoHUrHfcLi9hPknUFZ4,0.439,0.708,7,-3.825,1,0.0528,0.0129,0,0.147,0.454,160.027, 'audio_features',0tnhoHUrHfcLi9hPknUFZ4', 'spotify:track:0tnhoHUrHfcLi9hPknUFZ4',https://api.spotify.com/v1/tracks/0tnhoHUrHfcLi9hPknUFZ4',https://api.spotify.com/v1/audio-analysis/0tnhoHUrHfcLi9hPknUFZ4',321307,4
9,三原色,YOASOBI,185295,https://open.spotify.com/track/3FUCuf498nFHJXFYR1V9Bd,0.443,0.893,5,-3.496,0,0.154,0.128,0,0.328,0.826,127.999, 'audio_features',3FUCuf498nFHJXFYR1V9Bd', 'spotify:track:3FUCuf498nFHJXFYR1V9Bd',https://api.spotify.com/v1/tracks/3FUCuf498nFHJXFYR1V9Bd',https://api.spotify.com/v1/audio-analysis/3FUCuf498nFHJXFYR1V9Bd',224067,4
108,Broken Heart of Gold,ONE OK ROCK,36291,https://open.spotify.com/track/5DLqCKIi1lquKvGTIjlf6I,0.444,0.716,10,-5.369,0,0.0359,0.0946,0,0.0792,0.151,85.63, 'audio_features',5DLqCKIi1lquKvGTIjlf6I', 'spotify:track:5DLqCKIi1lquKvGTIjlf6I',https://api.spotify.com/v1/tracks/5DLqCKIi1lquKvGTIjlf6I',https://api.spotify.com/v1/audio-analysis/5DLqCKIi1lquKvGTIjlf6I',253488,4
12,勿忘,Awesome City Club,168062,https://open.spotify.com/track/0XZyF9lv6diMt4bxThOL0h,0.448,0.447,6,-7.161,0,0.045,0.234,0,0.382,0.299,78.861, 'audio_features',0XZyF9lv6diMt4bxThOL0h', 'spotify:track:0XZyF9lv6diMt4bxThOL0h',https://api.spotify.com/v1/tracks/0XZyF9lv6diMt4bxThOL0h',https://api.spotify.com/v1/audio-analysis/0XZyF9lv6diMt4bxThOL0h',251533,4
153,Your eyes tell,BTS,28885,https://open.spotify.com/track/3TZ7NHkMT82AhwuYsd00Hz,0.449,0.491,9,-6.433,0,0.029,0.279,0,0.0654,0.258,139.923, 'audio_features',3TZ7NHkMT82AhwuYsd00Hz', 'spotify:track:3TZ7NHkMT82AhwuYsd00Hz',https://api.spotify.com/v1/tracks/3TZ7NHkMT82AhwuYsd00Hz',https://api.spotify.com/v1/audio-analysis/3TZ7NHkMT82AhwuYsd00Hz',245147,4
